-2.311,-7.7521,-1.8675
-2.2259,-7.4666,0.40833
-2.3009,-7.7135,-1.5646
-2.8904,-9.6832,0.88411
-2.4677,-8.2619,-1.3657
-2.8996,-9.7019,1.2433
-2.8251,-9.4466,-1.2107
-2.84,-9.4903,-0.86668
-2.9409,-9.8212,1.9928
-2.2483,-7.5036,-0.41052
-2.9522,-9.8466,2.3732
-2.2398,-7.4703,-0.13613
-2.9661,-9.8865,2.7657
-2.3369,-7.7498,-2.1689
-2.2348,-7.4112,0.13512
-2.3249,-7.7052,-1.8581
-2.2358,-7.4052,0.40539
-2.3182,-7.6734,-1.5581
-2.9288,-9.6883,0.8855
-2.4882,-8.2309,-1.3619
-2.941,-9.7226,1.2472
-2.8656,-9.4675,-1.2146
-2.271,-7.4935,-0.68504
-2.9814,-9.8377,1.9982
-2.2622,-7.4598,-0.40853
-2.9939,-9.8665,2.3804
-2.2687,-7.472,-0.1363
-3.009,-9.9038,2.7735
-2.3501,-7.7014,-2.1575
-2.2489,-7.3651,0.13442
-2.3375,-7.6504,-1.8468
-2.2528,-7.3687,0.40382
-2.3299,-7.6206,-1.549
-2.9702,-9.7091,0.88829
-2.5042,-8.1807,-1.355
-2.3007,-7.5064,-0.96399
-2.2871,-7.4574,-0.68243
-3.0181,-9.8348,1.9997
-2.2888,-7.4538,-0.40864
-3.0358,-9.8802,2.3863
-2.2813,-7.42,-0.1355
-3.0504,-9.9154,2.7797
-2.3633,-7.6488,-2.1451
-2.2622,-7.3171,0.13369
-2.351,-7.5994,-1.8365
-2.2626,-7.3093,0.401
-2.3437,-7.5712,-1.5406
-2.5222,-8.1379,-1.3494
-2.3204,-7.4775,-0.96131
-2.3007,-7.4094,-0.67877
-3.0605,-9.8504,2.005
-2.2964,-7.3866,-0.40539
-3.0789,-9.8975,2.393
-2.2882,-7.3509,-0.13438
-3.0896,-9.9195,2.7839
-2.3802,-7.6092,-2.1363
-2.2776,-7.2767,0.13309
-2.3641,-7.5484,-1.8262
-2.2725,-7.256,0.39849
-2.3554,-7.5161,-1.5311
-2.3383,-7.4524,-1.2371
-2.3292,-7.4144,-0.95424
-2.3255,-7.4026,1.2289
-2.3158,-7.3671,-0.67563
-3.1031,-9.8659,2.0104
-2.3072,-7.331,-0.40278
-3.1146,-9.8904,2.3939
-2.2987,-7.2994,-0.13358
-3.1329,-9.9424,2.7932
-2.3957,-7.5658,-2.1265
-2.2878,-7.2253,0.13229
-2.375,-7.4959,-1.8154
-2.2882,-7.2176,0.39681
-2.3721,-7.4779,-1.5249
-2.3534,-7.4145,-1.2321
-2.3405,-7.3692,0.94936
-2.3412,-7.3669,-0.94912
-2.3465,-7.3794,1.2264
-2.3312,-7.3267,-0.67267
-3.143,-9.878,2.0149
-2.3212,-7.2909,-0.401
-3.1539,-9.9005,2.3989
-2.3108,-7.2495,-0.13281
-3.174,-9.9516,2.7989
-2.4048,-7.5082,-2.1125
-2.2996,-7.1754,0.13152
-2.3916,-7.4579,-1.8082
-2.3023,-7.1795,0.39514
-2.3837,-7.4289,-1.5165
-2.3684,-7.3724,-1.2264
-2.3571,-7.3284,-0.94522
-2.3583,-7.3321,1.2199
-2.3427,-7.2791,-0.66901
-3.1853,-9.8913,2.0199
-2.335,-7.2466,-0.39901
-3.2034,-9.9358,2.4101
-2.3213,-7.1999,-0.13204
-3.2141,-9.9631,2.8051
-2.4173,-7.4575,-2.1006
-2.3098,-7.1258,0.13075
-2.4037,-7.411,-1.7987
-2.3157,-7.1354,0.39315
-2.3981,-7.3851,-1.5093
-2.377,-7.3156,-1.2183
-2.3789,-7.3172,0.94473
-2.3685,-7.2809,-0.9401
-2.3753,-7.2975,1.2155
-2.3539,-7.2273,-0.665
-3.2278,-9.9105,2.026
-2.3454,-7.1971,-0.39671
-3.2442,-9.9492,2.416
-2.3359,-7.1594,-0.13145
-3.2549,-9.9702,2.8103
-2.4318,-7.4182,-2.0918
-2.3247,-7.0873,0.13019
-2.4174,-7.3655,-1.7897
-2.3287,-7.0954,0.39137
-2.4104,-7.3398,-1.5017
-2.3877,-7.2623,-1.2108
-2.3902,-7.2655,0.93913
-2.3809,-7.233,-0.93498
-2.3989,-7.2877,1.2152
-2.3641,-7.1778,-0.66116
-3.2673,-9.9141,2.0291
-2.3561,-7.1452,-0.3943
-3.2868,-9.9618,2.4218
-2.3509,-7.125,-0.13096
-3.3013,-9.9997,2.8216
-2.4461,-7.3748,-2.0819
-2.3394,-7.053,0.12971
-2.4252,-7.3075,-1.7776
-2.3384,-7.0417,0.38886
-2.4205,-7.2847,-1.4921
-2.4024,-7.2262,-1.2061
-2.4067,-7.2349,0.9362
-2.3898,-7.1799,-0.92913
-2.4262,-7.2849,1.2161
-2.3816,-7.1469,-0.65907
-3.3094,-9.9312,2.0348
-2.3691,-7.1052,-0.39252
-3.3248,-9.9657,2.4254
-2.3637,-7.0808,-0.1303
-3.3453,-10.016,2.8294
-2.4596,-7.3296,-2.0716
-2.3531,-7.0084,0.12904
-2.4396,-7.2617,-1.7686
-2.354,-7.0028,0.38718
-2.4328,-7.2372,-1.4841
-2.4176,-7.1836,-1.2005
-2.432,-7.2223,0.93571
-2.4066,-7.1429,-0.92548
-2.4409,-7.2404,1.2102
-2.395,-7.1003,-0.65559
-3.354,-9.9432,2.0397
-2.3874,-7.0737,-0.39126
-3.37,-9.9793,2.4317
-2.3698,-7.0133,-0.12922
-3.387,-10.018,2.8336
-2.4678,-7.2657,-2.0561
-2.366,-6.966,0.12841
-2.4555,-7.2254,-1.7618
-2.3681,-6.9643,0.38551
-2.4498,-7.2003,-1.4784
-2.4299,-7.1336,-1.1936
-2.4649,-7.2363,0.93864
-2.4232,-7.11,-0.92231
-2.47,-7.243,1.2121
-2.4063,-7.0523,-0.65192
-3.3974,-9.9512,2.0439
-2.4024,-7.0328,-0.38948
-3.4148,-9.9908,2.4376
-2.3871,-6.9842,-0.12883
-3.4307,-10.032,2.8408
-2.4825,-7.2259,-2.0473
-2.3779,-6.9176,0.12768
-2.4699,-7.1814,-1.7533
-2.3872,-6.9409,0.38467
-2.4685,-7.1731,-1.4746
-2.4393,-7.0802,-1.1861
-2.4855,-7.2103,0.93644
-2.4364,-7.0677,-0.91792
-2.4939,-7.2306,1.2114
-2.4205,-7.0137,-0.64914
-3.4385,-9.9579,2.0478
-2.4119,-6.9809,-0.38708
-3.4581,-10.009,2.4448
-2.4037,-6.9531,-0.12841
-3.4751,-10.047,2.8486
-2.4982,-7.1939,-2.0405
-2.3949,-6.8927,0.12737
-2.479,-7.1308,-1.7429
-2.4129,-6.9405,0.38509
-2.4768,-7.1204,-1.4654
-2.5561,-7.3442,0.68034
-2.453,-7.0441,-1.1814
-2.5068,-7.1946,0.93547
-2.4454,-7.0184,-0.91256
-2.4293,-6.9643,-0.6453
-3.4818,-9.9761,2.0539
-2.4232,-6.939,-0.38519
-3.5015,-10.027,2.452
-2.4148,-6.9111,-0.12779
-3.5199,-10.068,2.8579
-2.5118,-7.1565,-2.0322
-2.4237,-6.9017,0.12768
-2.493,-7.095,-1.7362
-2.4437,-6.9508,0.38613
-2.4861,-7.0714,-1.457
-2.5989,-7.3883,0.68522
-2.4613,-6.9931,-1.1742
-2.4567,-6.9723,-0.90768
-2.5523,-7.2396,1.2158
-2.4451,-6.9355,-0.64338
-3.5267,-9.9978,2.0607
-2.4316,-6.8895,-0.38289
-3.5436,-10.035,2.4569
-2.4343,-6.8895,-0.12754
-3.566,-10.087,2.8667
-2.5219,-7.1058,-2.0203
-2.4545,-6.912,0.12803
-2.5053,-7.0513,-1.7276
-2.4733,-6.9573,0.38697
-2.4983,-7.0276,-1.4498
-3.6182,-10.172,0.94459
-2.4784,-6.964,-1.1708
-2.5597,-7.1886,0.93693
-2.4724,-6.9394,-0.90451
-2.5868,-7.2567,1.2202
-2.4586,-6.8969,-0.64059
-3.5688,-10.006,2.0649
-2.4489,-6.8621,-0.38184
-3.5885,-10.05,2.4637
-2.4603,-6.8866,-0.12765
-3.6057,-10.087,2.8703
-2.5323,-7.0569,-2.009
-2.4799,-6.9072,0.1281
-2.5174,-7.0077,-1.7191
-2.5077,-6.9768,0.38854
-2.5128,-6.9911,-1.444
-2.49,-6.92,-1.1648
-2.5989,-7.2188,0.94205
-2.4811,-6.8878,-0.89891
-2.6155,-7.2569,1.2218
-2.4649,-6.8354,-0.63571
-3.6117,-10.015,2.0695
-2.4796,-6.8723,-0.38289
-3.6341,-10.067,2.4709
-2.4932,-6.9024,-0.1281
-3.6521,-10.105,2.8791
-2.5423,-7.004,-1.9965
-2.5122,-6.921,0.12852
-2.5305,-6.9677,-1.7114
-2.5334,-6.9718,0.38875
-2.525,-6.9449,-1.4364
-2.5038,-6.8793,-1.1595
-2.6282,-7.2209,0.94351
-2.497,-6.8567,-0.89598
-2.4963,-6.8473,-0.63763
-3.6605,-10.035,2.0764
-2.5103,-6.8782,-0.38373
-3.6804,-10.079,2.4772
-2.5234,-6.9106,-0.12841
-3.6953,-10.114,2.8853
-2.5568,-6.9679,-1.9888
-2.5451,-6.9324,0.1289
-2.544,-6.9255,-1.7033
-2.5658,-6.9812,0.3898
-2.5384,-6.9066,-1.4303
-2.5149,-6.8352,-1.1535
-2.6553,-7.2131,0.94376
-2.5173,-6.8345,-0.89428
-2.7193,-7.3789,1.2455
-2.5291,-6.8629,-0.6399
-3.703,-10.043,2.0806
-2.5398,-6.8844,-0.38456
-3.7236,-10.088,2.4826
-2.5591,-6.9294,-0.12894
-3.7437,-10.131,2.8941
-2.571,-6.9318,-1.981
-2.5763,-6.9423,0.12925
-2.5546,-6.88,-1.6943
-2.5909,-6.9741,0.3899
-2.5495,-6.8627,-1.4231
-2.7232,-7.3264,0.68382
-2.5277,-6.7968,-1.1485
-2.7227,-7.3172,0.95862
-2.5481,-6.8442,-0.89671
-2.5593,-6.8708,-0.64147
-3.7483,-10.057,2.0863
-2.5694,-6.8904,-0.3854
-3.7697,-10.104,2.4898
-2.5868,-6.9298,-0.12911
-3.7905,-10.149,2.9029
-2.5816,-6.8866,-1.9706
-2.6047,-6.9445,0.12946
-2.5697,-6.8473,-1.6885
-2.6243,-6.9893,0.39126
-2.5576,-6.8115,-1.4143
-2.7362,-7.2833,0.68069
-2.5591,-6.8083,-1.152
-2.5775,-6.8502,-0.89866
-2.5861,-6.8693,-0.64216
-3.8021,-10.094,2.0966
-2.6019,-6.9039,-0.38666
-3.8166,-10.122,2.4974
-2.6124,-6.9245,-0.12918
-3.8355,-10.161,2.9102
-2.5906,-6.8378,-1.9593
-2.6389,-6.9615,0.12995
-2.5804,-6.8037,-1.6799
-2.6586,-7.0062,0.39273
-2.582,-6.8044,-1.4147
-2.7644,-7.2811,0.68138
-2.5884,-6.8141,-1.1545
-2.6085,-6.8597,-0.9011
-2.6129,-6.8677,-0.64286
-3.8415,-10.091,2.0989
-2.6359,-6.9209,-0.38812
-3.8582,-10.125,2.5015
-2.6458,-6.9396,-0.12964
-3.8799,-10.171,2.9169
-2.6055,-6.8052,-1.9525
-2.6703,-6.9709,0.1303
-2.593,-6.7655,-1.6727
-2.6897,-7.0179,0.39388
-2.6121,-6.8118,-1.4181
-2.6171,-6.8179,-1.1567
-2.6369,-6.8658,-0.90305
-2.6497,-6.892,-0.646
-3.8865,-10.104,2.1042
-2.6644,-6.9228,-0.38875
-3.9071,-10.152,2.5114
-2.6789,-6.9569,-0.13013
-3.9254,-10.189,2.9257
-2.6197,-6.7749,-1.9463
-2.6977,-6.9732,0.13051
-2.6196,-6.7678,-1.6754
-2.718,-7.022,0.39461
-2.6417,-6.8214,-1.4219
-2.6447,-6.8221,-1.1589
-2.6661,-6.8737,-0.90525
-2.6769,-6.8943,-0.64704
-3.9321,-10.122,2.1107
-2.6895,-6.9195,-0.38907
-3.9485,-10.159,2.5163
-2.7106,-6.9704,-0.13054
-3.9704,-10.205,2.934
-2.6372,-6.7536,-1.9427
-2.7281,-6.9829,0.13086
-2.6463,-6.77,-1.6781
-2.7491,-7.0292,0.39556
-2.6694,-6.8254,-1.4246
-2.6818,-6.8501,-1.1651
-2.6973,-6.8828,-0.90768
-2.7119,-6.9127,-0.64966
-3.975,-10.132,2.1157
-2.7197,-6.9292,-0.39011
-3.9961,-10.176,2.524
-2.7408,-6.9757,-0.13082
-4.0173,-10.219,2.9423
-2.6669,-6.7565,-1.9463
-2.765,-7.0049,0.13145
-2.6807,-6.7879,-1.6849
-2.7809,-7.0381,0.3966
-2.6972,-6.8229,-1.4261
-2.7127,-6.8549,-1.1676
-2.7287,-6.8918,-0.91012
-4.1206,-10.402,1.7721
-2.7382,-6.9088,-0.65018
-4.0258,-10.153,2.1229
-2.7554,-6.9451,-0.39158
-4.0398,-10.178,2.528
-2.7703,-6.9791,-0.13107
-4.0651,-10.236,2.9511
-2.6969,-6.7633,-1.951
-2.7943,-7.004,0.13163
-2.7142,-6.7997,-1.6903
-2.8129,-7.0469,0.39765
-2.7298,-6.8353,-1.4307
-2.7395,-6.8527,-1.1689
-4.1549,-10.388,1.3737
-2.7628,-6.9039,-0.91305
-4.1716,-10.424,1.7783
-2.7719,-6.9232,-0.65245
-4.0715,-10.164,2.1283
-2.7908,-6.9633,-0.39315
-4.092,-10.205,2.5383
-2.8021,-6.988,-0.13142
-4.1094,-10.243,2.9573
-2.7277,-6.7717,-1.9562
-2.8228,-7.0077,0.13187
-2.7469,-6.816,-1.6966
-2.8457,-7.0574,0.3988
-2.7676,-6.8603,-1.4379
-4.1723,-10.337,0.97527
-2.7674,-6.8564,-1.1711
-4.1826,-10.357,1.3715
-2.7931,-6.9131,-0.91548
-4.2131,-10.423,1.7805
-2.8043,-6.9338,-0.65437
-4.1103,-10.163,2.131
-2.8198,-6.9688,-0.39399
-4.1383,-10.222,2.546
-2.8377,-7.006,-0.13194
-4.1582,-10.261,2.9666
-2.7603,-6.7877,-1.9634
-2.8578,-7.0237,0.13236
-2.7758,-6.819,-1.6997
-2.8721,-7.0554,0.39922
-2.7977,-6.8693,-1.4418
-4.2126,-10.338,0.97667
-2.7995,-6.8668,-1.1745
-4.2262,-10.361,1.374
-2.8239,-6.9198,-0.91768
-4.2223,-10.346,1.7699
-2.8363,-6.9466,-0.65646
-4.1613,-10.187,2.139
-2.854,-6.9829,-0.39535
-4.1857,-10.236,2.5532
-2.8708,-7.0206,-0.13239
-4.2054,-10.279,2.9759
-2.7928,-6.7995,-1.9696
-2.8894,-7.0346,0.13274
-2.8051,-6.826,-1.7038
-2.905,-7.0656,0.40037
-2.8239,-6.8649,-1.4429
-4.2592,-10.349,0.97911
-2.8313,-6.8794,-1.1783
-4.2575,-10.34,1.373
-2.8529,-6.9251,-0.91963
-4.2365,-10.279,1.7608
-2.8704,-6.9606,-0.65872
-4.2071,-10.202,2.1451
-2.8878,-6.9993,-0.39681
-4.2323,-10.253,2.5608
-2.9021,-7.0272,-0.13271
-4.253,-10.293,2.9842
-2.822,-6.8062,-1.9743
-2.9247,-7.0503,0.13323
-2.8468,-6.8593,-1.7146
-2.9396,-7.0794,0.40173
-2.8504,-6.8646,-1.4448
-4.2828,-10.309,0.97667
-2.8636,-6.8896,-1.1817
-4.27,-10.268,1.3654
-2.8855,-6.9353,-0.92231
-4.2504,-10.211,1.7518
-2.8977,-6.9579,-0.65942
-4.2585,-10.225,2.1531
-2.9214,-7.0113,-0.39807
-4.2771,-10.26,2.5662
-2.9351,-7.0373,-0.13309
-4.3008,-10.307,2.9925
-2.8507,-6.8048,-1.9769
-2.9601,-7.0659,0.13372
-2.8768,-6.8637,-1.7182
-2.9759,-7.0967,0.4033
-2.887,-6.8813,-1.4505
-4.3098,-10.268,0.97423
-2.895,-6.8936,-1.1842
-4.2873,-10.209,1.3596
-2.9181,-6.9453,-0.92499
-4.2806,-10.183,1.7496
-2.9259,-6.9569,-0.66029
-4.3089,-10.24,2.1596
-2.9587,-7.0282,-0.39964
-4.3267,-10.273,2.5734
-2.9659,-7.0417,-0.13337
-4.345,-10.311,2.9982
-2.885,-6.8197,-1.9841
-2.9891,-7.0623,0.13386
-2.9012,-6.8514,-1.7177
-3.0128,-7.1115,0.40477
-2.9186,-6.8892,-1.4543
-4.3277,-10.21,0.97022
-2.9283,-6.9053,-1.188
-4.3084,-10.155,1.3545
-2.9552,-6.962,-0.92864
-4.3341,-10.206,1.7561
-2.9591,-6.9645,-0.66203
-4.3523,-10.243,2.1634
-2.991,-7.0362,-0.40068
-4.3755,-10.288,2.5811
-3.0034,-7.0584,-0.13389
-4.4025,-10.341,3.0116
-2.9152,-6.8215,-1.9877
-3.0231,-7.0739,0.13428
-2.9297,-6.8519,-1.7204
-3.0455,-7.1193,0.40581
-2.9524,-6.8983,-1.4585
-4.3455,-10.149,0.96586
-2.9598,-6.909,-1.1905
-4.3493,-10.153,1.3562
-2.9849,-6.9644,-0.93035
-4.3798,-10.214,1.7602
-2.9921,-6.9743,-0.66395
-4.3999,-10.251,2.1684
-3.0192,-7.0307,-0.401
-4.4286,-10.308,2.5901
-3.0328,-7.0589,-0.1341
-4.4553,-10.365,3.023
-2.9524,-6.8455,-1.9976
-3.0557,-7.0817,0.13463
-4.3855,-10.159,0.57988
-2.9853,-6.9119,-1.4635
-4.3799,-10.136,0.96603
-2.9921,-6.9209,-1.1942
-4.3974,-10.167,1.3601
-3.014,-6.9648,-0.93181
-4.4247,-10.225,1.7646
-3.0302,-6.9991,-0.66726
-4.4534,-10.281,2.1779
-3.0552,-7.0499,-0.40267
-4.4689,-10.307,2.5937
-3.0633,-7.0653,-0.13442
-4.502,-10.379,3.0313
-2.9824,-6.8493,-2.0017
-4.414,-10.137,0.19299
-2.9988,-6.8836,-1.7335
-4.4066,-10.11,0.578
-3.0149,-6.9141,-1.4662
-4.424,-10.141,0.96795
-3.0269,-6.9381,-1.1989
-4.4445,-10.183,1.3642
-3.0458,-6.9748,-0.93449
-4.4706,-10.233,1.7686
-3.0594,-6.9994,-0.66831
-4.4992,-10.293,2.1836
-3.0849,-7.0544,-0.40351
-4.5219,-10.335,2.6045
-3.0912,-7.0619,-0.13456
-4.5451,-10.379,3.0359
-3.0129,-6.8571,-2.0069
-4.4252,-10.067,0.19194
-3.033,-6.8963,-1.7393
-4.4539,-10.122,0.57957
-3.0497,-6.931,-1.4719
-4.4721,-10.159,0.97109
-3.0622,-6.9528,-1.2033
-4.5017,-10.216,1.3708
-3.0813,-6.9896,-0.93791
-4.5231,-10.255,1.7752
-3.0874,-7.0002,-0.66936
-4.5454,-10.301,2.1886
-4.4768,-10.141,-0.58093
-4.5823,-10.375,2.6184
-4.4591,-10.091,-0.19257
-4.5946,-10.393,3.0447
-3.0423,-6.8589,-2.0105
-4.4693,-10.071,0.19233
-3.0681,-6.9106,-1.7456
-4.503,-10.138,0.58135
-3.0866,-6.949,-1.478
-4.5213,-10.174,0.97405
-3.0961,-6.9638,-1.207
-4.5405,-10.208,1.3718
-3.1162,-7.0024,-0.94108
-4.5741,-10.274,1.7812
-3.1232,-7.0148,-0.6718
-4.5957,-10.317,2.1954
-4.4918,-10.079,-0.57831
-4.6288,-10.382,2.6243
-4.4804,-10.044,-0.19198
-4.6482,-10.416,3.0561
-3.0773,-6.8729,-2.0178
-4.5191,-10.088,0.19295
-3.0946,-6.9052,-1.747
-4.5522,-10.153,0.58313
-3.1229,-6.9651,-1.4837
-4.569,-10.186,0.97667
-3.1309,-6.9763,-1.2111
-4.5892,-10.221,1.3757
-3.1487,-7.0095,-0.94351
-4.631,-10.304,1.7893
-4.5247,-10.068,-0.96569
-4.6454,-10.332,2.2019
-4.5081,-10.022,-0.5759
-4.6778,-10.394,2.6315
-4.5385,-10.08,-0.19295
-4.7004,-10.434,3.0665
-3.114,-6.8903,-2.026
-4.5683,-10.104,0.19355
-3.1308,-6.921,-1.7537
-4.5967,-10.157,0.58428
-3.1521,-6.9649,-1.486
-4.6226,-10.209,0.9805
-3.1666,-6.9906,-1.2155
-4.642,-10.243,1.3808
-3.1781,-7.0094,-0.94497
-4.6759,-10.308,1.7927
-4.5417,-10.012,-0.96185
